6.29e-10 0.710759
1.258e-09 0.672051
1.887e-09 0.593179
2.516e-09 0.612339
3.145e-09 0.624316
3.774e-09 0.627558
4.403e-09 0.642116
5.032e-09 0.627985
5.661e-09 0.661975
6.29e-09 0.655019
6.919e-09 0.608363
7.548e-09 0.619506
8.177e-09 0.609507
8.806e-09 0.633935
9.435e-09 0.651951
1.0064e-08 0.676359
1.0693e-08 0.642278
1.1322e-08 0.637314
1.1951e-08 0.585124
1.258e-08 0.518504
1.3209e-08 0.521479
1.3838e-08 0.466429
1.4467e-08 0.499121
1.5096e-08 0.554105
1.5725e-08 0.531539
1.6354e-08 0.574593
1.6983e-08 0.564942
1.7612e-08 0.551148
1.8241e-08 0.498139
1.887e-08 0.443488
1.9499e-08 0.549247
2.0128e-08 0.492118
2.0757e-08 0.544035
2.1386e-08 0.498604
2.2015e-08 0.476729
2.2644e-08 0.59157
2.3273e-08 0.607165
2.3902e-08 0.608832
2.4531e-08 0.638993
2.516e-08 0.518278
2.5789e-08 0.565898
2.6418e-08 0.554083
2.7047e-08 0.601503
2.7676e-08 0.549504
2.8305e-08 0.59734
2.8934e-08 0.563153
2.9563e-08 0.472673
3.0192e-08 0.49945
3.0821e-08 0.5441
3.145e-08 0.448301
3.2079e-08 0.549783
3.2708e-08 0.463044
3.3337e-08 0.339809
3.3966e-08 0.40625
3.4595e-08 0.359153
3.5224e-08 0.338263
3.5853e-08 0.329939
3.6482e-08 0.273344
3.7111e-08 0.247978
3.774e-08 0.406965
3.8369e-08 0.427521
3.8998e-08 0.423011
3.9627e-08 0.358403
4.0256e-08 0.222655
4.0885e-08 0.310043
4.1514e-08 0.379105
4.2143e-08 0.256383
4.2772e-08 0.1865
4.3401e-08 0.127303
4.403e-08 0.115815
4.4659e-08 0.0124427
4.5288e-08 -0.0573962
4.5917e-08 -0.170671
4.6546e-08 -0.166898
4.7175e-08 -0.275305
4.7804e-08 -0.241905
4.8433e-08 -0.216382
4.9062e-08 -0.185211
4.9691e-08 -0.283354
5.032e-08 -0.291222
5.0949e-08 -0.390857
5.1578e-08 -0.306908
5.2207e-08 -0.364928
5.2836e-08 -0.334075
5.3465e-08 -0.331691
5.4094e-08 -0.419106
5.4723e-08 -0.465722
5.5352e-08 -0.477536
5.5981e-08 -0.51144
5.661e-08 -0.520186
5.7239e-08 -0.538658
5.7868e-08 -0.54798
5.8497e-08 -0.610661
5.9126e-08 -0.56563
5.9755e-08 -0.574617
6.0384e-08 -0.557547
6.1013e-08 -0.560257
6.1642e-08 -0.580173
6.2271e-08 -0.681632
6.29e-08 -0.644332
6.3529e-08 -0.643313
6.4158e-08 -0.609726
6.4787e-08 -0.617546
6.5416e-08 -0.600731
6.6045e-08 -0.593021
6.6674e-08 -0.516782
6.7303e-08 -0.662911
6.7932e-08 -0.646112
6.8561e-08 -0.622434
6.919e-08 -0.681451
6.9819e-08 -0.632256
7.0448e-08 -0.651934
7.1077e-08 -0.677361
7.1706e-08 -0.607155
7.2335e-08 -0.653086
7.2964e-08 -0.696398
7.3593e-08 -0.612204
7.4222e-08 -0.572632
7.4851e-08 -0.620304
7.548e-08 -0.646794
7.6109e-08 -0.64137
7.6738e-08 -0.601794
7.7367e-08 -0.671357
7.7996e-08 -0.639315
7.8625e-08 -0.551301
7.9254e-08 -0.570452
7.9883e-08 -0.662002
8.0512e-08 -0.634345
8.1141e-08 -0.638874
8.177e-08 -0.658974
8.2399e-08 -0.606807
8.3028e-08 -0.669393
8.3657e-08 -0.637311
8.4286e-08 -0.652087
8.4915e-08 -0.655597
8.5544e-08 -0.577443
8.6173e-08 -0.594571
8.6802e-08 -0.583953
8.7431e-08 -0.648945
8.806e-08 -0.649374
8.8689e-08 -0.647088
8.9318e-08 -0.664845
8.9947e-08 -0.635109
9.0576e-08 -0.649006
9.1205e-08 -0.595977
9.1834e-08 -0.69677
9.2463e-08 -0.657219
9.3092e-08 -0.74087
9.3721e-08 -1
