6.29e-10 0.741161
1.258e-09 0.751812
1.887e-09 0.818942
2.516e-09 0.815725
3.145e-09 0.73781
3.774e-09 0.800232
4.403e-09 0.73661
5.032e-09 0.745086
5.661e-09 0.709756
6.29e-09 0.722259
6.919e-09 0.760057
7.548e-09 0.753055
8.177e-09 0.661365
8.806e-09 0.7192
9.435e-09 0.698757
1.0064e-08 0.739946
1.0693e-08 0.723236
1.1322e-08 0.752175
1.1951e-08 0.729223
1.258e-08 0.714172
1.3209e-08 0.773337
1.3838e-08 0.763749
1.4467e-08 0.72603
1.5096e-08 0.699426
1.5725e-08 0.712561
1.6354e-08 0.775579
1.6983e-08 0.736234
1.7612e-08 0.727535
1.8241e-08 0.759181
1.887e-08 0.751224
1.9499e-08 0.703396
2.0128e-08 0.706216
2.0757e-08 0.691059
2.1386e-08 0.726481
2.2015e-08 0.700635
2.2644e-08 0.74201
2.3273e-08 0.736486
2.3902e-08 0.715783
2.4531e-08 0.691307
2.516e-08 0.761796
2.5789e-08 0.762581
2.6418e-08 0.730551
2.7047e-08 0.682263
2.7676e-08 0.690491
2.8305e-08 0.669922
2.8934e-08 0.748432
2.9563e-08 0.752849
3.0192e-08 0.703802
3.0821e-08 0.68572
3.145e-08 0.772448
3.2079e-08 0.747607
3.2708e-08 0.693242
3.3337e-08 0.726862
3.3966e-08 0.742884
3.4595e-08 0.712799
3.5224e-08 0.712179
3.5853e-08 0.727561
3.6482e-08 0.722212
3.7111e-08 0.732911
3.774e-08 0.755836
3.8369e-08 0.726423
3.8998e-08 0.756285
3.9627e-08 0.736665
4.0256e-08 0.704722
4.0885e-08 0.692255
4.1514e-08 0.763188
4.2143e-08 0.754655
4.2772e-08 0.766353
4.3401e-08 0.754684
4.403e-08 0.740476
4.4659e-08 0.734443
4.5288e-08 0.742504
4.5917e-08 0.704687
4.6546e-08 0.625212
4.7175e-08 0.415699
4.7804e-08 0.304139
4.8433e-08 0.126579
4.9062e-08 -0.0632654
4.9691e-08 -0.297679
5.032e-08 -0.371044
5.0949e-08 -0.468394
5.1578e-08 -0.446257
5.2207e-08 -0.559475
5.2836e-08 -0.661132
5.3465e-08 -0.665666
5.4094e-08 -0.661276
5.4723e-08 -0.715368
5.5352e-08 -0.669555
5.5981e-08 -0.689239
5.661e-08 -0.650664
5.7239e-08 -0.653795
5.7868e-08 -0.708718
5.8497e-08 -0.681334
5.9126e-08 -0.653655
5.9755e-08 -0.710406
6.0384e-08 -0.721763
6.1013e-08 -0.732503
6.1642e-08 -0.706011
6.2271e-08 -0.718637
6.29e-08 -0.745838
6.3529e-08 -0.662302
6.4158e-08 -0.669421
6.4787e-08 -0.688003
6.5416e-08 -0.706373
6.6045e-08 -0.716174
6.6674e-08 -0.722132
6.7303e-08 -0.633573
6.7932e-08 -0.669431
6.8561e-08 -0.643439
6.919e-08 -0.651515
6.9819e-08 -0.630837
7.0448e-08 -0.673876
7.1077e-08 -0.68849
7.1706e-08 -0.718456
7.2335e-08 -0.726916
7.2964e-08 -0.685792
7.3593e-08 -0.706108
7.4222e-08 -0.727105
7.4851e-08 -0.702359
7.548e-08 -0.742888
7.6109e-08 -0.729401
7.6738e-08 -0.772739
7.7367e-08 -0.721565
7.7996e-08 -0.683719
7.8625e-08 -0.722958
7.9254e-08 -0.733832
7.9883e-08 -0.72113
8.0512e-08 -0.763332
8.1141e-08 -0.783777
8.177e-08 -0.729688
8.2399e-08 -0.772779
8.3028e-08 -0.733297
8.3657e-08 -0.674354
8.4286e-08 -0.701256
8.4915e-08 -0.736556
8.5544e-08 -0.694366
8.6173e-08 -0.728027
8.6802e-08 -0.722975
8.7431e-08 -0.756707
8.806e-08 -0.687098
8.8689e-08 -0.728221
8.9318e-08 -0.746318
8.9947e-08 -0.709413
9.0576e-08 -0.759161
9.1205e-08 -0.760813
9.1834e-08 -0.781355
9.2463e-08 -0.79456
9.3092e-08 -0.765469
9.3721e-08 -1
